date,ticker,prior_close,today_open,gap_pct,abs_gap_pct,gap_dir,bucket,filled,fill_datetime
2025-09-02,GOOGL,212.5200,208.4049,-1.9363,1.9363,down,> 1.50%,1,2025-09-02 15:00:00
2025-09-03,GOOGL,207.9100,226.2200,8.8067,8.8067,up,> 1.50%,0,
2025-09-04,GOOGL,225.6200,231.1300,2.4422,2.4422,up,> 1.50%,0,
2025-09-05,GOOGL,228.6400,232.0300,1.4827,1.4827,up,1.00–1.50%,0,
2025-09-06,GOOGL,232.3300,234.3900,0.8867,0.8867,up,0.50–1.00%,0,
2025-09-08,GOOGL,234.6400,236.2618,0.6912,0.6912,up,0.50–1.00%,1,2025-09-08 11:00:00
2025-09-09,GOOGL,235.9700,234.3600,-0.6823,0.6823,down,0.50–1.00%,1,2025-09-09 10:05:00
2025-09-10,GOOGL,233.9400,239.7700,2.4921,2.4921,up,> 1.50%,0,
2025-09-11,GOOGL,240.0800,239.5500,-0.2208,0.2208,down,< 0.30%,1,2025-09-11 15:00:00
2025-09-12,GOOGL,239.2200,240.1300,0.3804,0.3804,up,0.30–0.50%,1,2025-09-12 10:00:00
2025-09-13,GOOGL,241.2800,240.4100,-0.3606,0.3606,down,0.30–0.50%,0,
2025-09-15,GOOGL,240.5100,247.6942,2.9871,2.9871,up,> 1.50%,0,
2025-09-16,GOOGL,244.4300,252.4800,3.2934,3.2934,up,> 1.50%,0,
2025-09-17,GOOGL,252.4900,251.3200,-0.4634,0.4634,down,0.30–0.50%,1,2025-09-17 12:25:00
2025-09-18,GOOGL,251.5800,251.5400,-0.0159,0.0159,down,< 0.30%,1,2025-09-18 09:30:00
2025-09-19,GOOGL,251.5900,252.8000,0.4809,0.4809,up,0.30–0.50%,1,2025-09-19 11:00:00
2025-09-20,GOOGL,252.5600,255.1000,1.0057,1.0057,up,1.00–1.50%,0,
2025-09-22,GOOGL,255.4500,254.9819,-0.1832,0.1832,down,< 0.30%,1,2025-09-22 09:30:00
2025-09-23,GOOGL,253.0900,253.0100,-0.0316,0.0316,down,< 0.30%,1,2025-09-23 09:50:00
2025-09-24,GOOGL,252.8200,252.0500,-0.3046,0.3046,down,0.30–0.50%,0,
2025-09-25,GOOGL,251.6800,247.6000,-1.6211,1.6211,down,> 1.50%,0,
2025-09-26,GOOGL,243.4000,248.3000,2.0131,2.0131,up,> 1.50%,0,
2025-09-27,GOOGL,247.7600,246.7100,-0.4238,0.4238,down,0.30–0.50%,0,
2025-09-29,GOOGL,246.6200,247.7691,0.4659,0.4659,up,0.30–0.50%,1,2025-09-29 15:00:00
2025-09-30,GOOGL,248.7700,244.4000,-1.7566,1.7566,down,> 1.50%,0,
2025-10-01,GOOGL,243.7000,242.7000,-0.4103,0.4103,down,0.30–0.50%,0,
2025-10-02,GOOGL,240.8200,244.5000,1.5281,1.5281,up,> 1.50%,1,2025-10-02 15:30:00
2025-10-03,GOOGL,245.4600,246.0800,0.2526,0.2526,up,< 0.30%,1,2025-10-03 10:00:00
2025-10-04,GOOGL,244.8200,245.2500,0.1756,0.1756,up,< 0.30%,0,
2025-10-06,GOOGL,245.2400,247.3544,0.8622,0.8622,up,0.50–1.00%,1,2025-10-06 09:30:00
2025-10-07,GOOGL,243.6300,250.0000,2.6146,2.6146,up,> 1.50%,0,
2025-10-08,GOOGL,248.6400,245.7900,-1.1462,1.1462,down,1.00–1.50%,0,
2025-10-09,GOOGL,244.8700,244.7200,-0.0613,0.0613,down,< 0.30%,1,2025-10-09 09:30:00
2025-10-10,GOOGL,245.4100,240.9900,-1.8011,1.8011,down,> 1.50%,0,
2025-10-11,GOOGL,241.4700,234.9500,-2.7001,2.7001,down,> 1.50%,0,
2025-10-13,GOOGL,235.7700,240.0793,1.8278,1.8278,up,> 1.50%,0,
2025-10-14,GOOGL,239.5800,244.0000,1.8449,1.8449,up,> 1.50%,1,2025-10-14 13:40:00
2025-10-15,GOOGL,239.9200,245.5000,2.3258,2.3258,up,> 1.50%,0,
2025-10-16,GOOGL,246.5400,250.7200,1.6955,1.6955,up,> 1.50%,0,
2025-10-17,GOOGL,252.7600,250.3900,-0.9376,0.9376,down,0.50–1.00%,0,
2025-10-18,GOOGL,251.0000,253.6100,1.0398,1.0398,up,1.00–1.50%,0,
2025-10-20,GOOGL,253.8900,255.2142,0.5216,0.5216,up,0.50–1.00%,1,2025-10-20 11:00:00
2025-10-21,GOOGL,254.5800,256.9800,0.9427,0.9427,up,0.50–1.00%,1,2025-10-21 10:00:00
2025-10-22,GOOGL,255.6800,253.8800,-0.7040,0.7040,down,0.50–1.00%,1,2025-10-22 13:35:00
2025-10-23,GOOGL,255.9800,251.8500,-1.6134,1.6134,down,> 1.50%,0,
2025-10-24,GOOGL,252.7200,254.8500,0.8428,0.8428,up,0.50–1.00%,0,
2025-10-25,GOOGL,255.5800,259.9800,1.7216,1.7216,up,> 1.50%,0,
2025-10-27,GOOGL,260.0100,264.7428,1.8202,1.8202,up,> 1.50%,1,2025-10-27 15:00:00
2025-10-28,GOOGL,264.7400,270.4700,2.1644,2.1644,up,> 1.50%,0,
2025-10-29,GOOGL,270.3200,268.3000,-0.7473,0.7473,down,0.50–1.00%,1,2025-10-29 10:55:00
2025-10-30,GOOGL,267.5100,290.9000,8.7436,8.7436,up,> 1.50%,0,
2025-10-31,GOOGL,295.3000,283.8400,-3.8808,3.8808,down,> 1.50%,0,
2025-11-01,GOOGL,284.8400,280.7800,-1.4254,1.4254,down,1.00–1.50%,0,
2025-11-03,GOOGL,280.7000,281.4516,0.2678,0.2678,up,< 0.30%,1,2025-11-03 09:30:00
2025-11-04,GOOGL,282.5900,282.3100,-0.0991,0.0991,down,< 0.30%,1,2025-11-04 09:40:00
2025-11-05,GOOGL,276.7200,275.8500,-0.3144,0.3144,down,0.30–0.50%,1,2025-11-05 10:00:00
2025-11-06,GOOGL,279.6900,284.5000,1.7198,1.7198,up,> 1.50%,0,
2025-11-07,GOOGL,288.5800,284.7500,-1.3272,1.3272,down,1.00–1.50%,0,
2025-11-08,GOOGL,283.6100,280.4100,-1.1283,1.1283,down,1.00–1.50%,0,
2025-11-10,GOOGL,280.7300,283.8299,1.1042,1.1042,up,1.00–1.50%,1,2025-11-10 15:00:00
2025-11-11,GOOGL,285.0200,290.7900,2.0244,2.0244,up,> 1.50%,0,
2025-11-12,GOOGL,288.4200,291.4700,1.0575,1.0575,up,1.00–1.50%,1,2025-11-12 10:00:00
2025-11-13,GOOGL,292.6400,286.3300,-2.1562,2.1562,down,> 1.50%,0,
2025-11-14,GOOGL,283.7000,272.8174,-3.8360,3.8360,down,> 1.50%,0,
2025-11-17,GOOGL,272.2200,290.0758,6.5593,6.5593,up,> 1.50%,0,
2025-11-18,GOOGL,285.7000,286.9779,0.4473,0.4473,up,0.30–0.50%,1,2025-11-18 09:30:00
2025-11-19,GOOGL,288.7200,292.2544,1.2242,1.2242,up,1.00–1.50%,1,2025-11-19 09:30:00
2025-11-20,GOOGL,287.9000,301.3160,4.6600,4.6600,up,> 1.50%,1,2025-11-20 15:55:00
2025-11-21,GOOGL,303.9500,289.0100,-4.9153,4.9153,down,> 1.50%,0,
2025-11-22,GOOGL,296.2800,301.9900,1.9272,1.9272,up,> 1.50%,0,
2025-11-24,GOOGL,302.3000,314.7492,4.1182,4.1182,up,> 1.50%,1,2025-11-24 15:00:00
2025-11-25,GOOGL,310.8800,326.1400,4.9086,4.9086,up,> 1.50%,1,2025-11-25 15:55:00
2025-11-26,GOOGL,330.8400,325.0800,-1.7410,1.7410,down,> 1.50%,0,
2025-11-27,GOOGL,319.8500,320.4700,0.1938,0.1938,up,< 0.30%,0,
2025-11-28,GOOGL,320.2900,325.9268,1.7599,1.7599,up,> 1.50%,1,2025-11-28 09:50:00
2025-12-01,GOOGL,323.7100,318.3169,-1.6660,1.6660,down,> 1.50%,0,
2025-12-02,GOOGL,317.6300,315.3800,-0.7084,0.7084,down,0.50–1.00%,1,2025-12-02 10:50:00
2025-12-03,GOOGL,315.7500,315.9700,0.0697,0.0697,up,< 0.30%,1,2025-12-03 10:00:00
2025-12-04,GOOGL,315.7600,320.4000,1.4695,1.4695,up,1.00–1.50%,1,2025-12-04 10:00:00
2025-12-05,GOOGL,321.1800,317.2900,-1.2112,1.2112,down,1.00–1.50%,1,2025-12-05 10:00:00
2025-12-06,GOOGL,318.2800,320.2700,0.6252,0.6252,up,0.50–1.00%,0,
2025-12-08,GOOGL,320.3200,318.6300,-0.5276,0.5276,down,0.50–1.00%,1,2025-12-08 09:30:00
2025-12-09,GOOGL,321.1100,314.3000,-2.1208,2.1208,down,> 1.50%,0,
2025-12-10,GOOGL,312.0900,316.5000,1.4131,1.4131,up,1.00–1.50%,0,
2025-12-11,GOOGL,315.7100,319.4000,1.1688,1.1688,up,1.00–1.50%,1,2025-12-11 10:00:00
2025-12-12,GOOGL,319.2800,313.6500,-1.7633,1.7633,down,> 1.50%,0,
2025-12-13,GOOGL,312.4300,308.3900,-1.2931,1.2931,down,1.00–1.50%,0,
2025-12-15,GOOGL,308.7900,307.9790,-0.2626,0.2626,down,< 0.30%,1,2025-12-15 09:30:00
2025-12-16,GOOGL,311.2200,307.2700,-1.2692,1.2692,down,1.00–1.50%,0,
2025-12-17,GOOGL,307.0700,305.1100,-0.6383,0.6383,down,0.50–1.00%,1,2025-12-17 11:00:00
2025-12-18,GOOGL,307.8800,296.8900,-3.5696,3.5696,down,> 1.50%,0,
2025-12-19,GOOGL,301.5200,301.9500,0.1426,0.1426,up,< 0.30%,0,
2025-12-20,GOOGL,302.8300,307.7500,1.6247,1.6247,up,> 1.50%,0,
2025-12-22,GOOGL,307.7500,306.7200,-0.3347,0.3347,down,0.30–0.50%,1,2025-12-22 09:30:00
2025-12-23,GOOGL,309.4800,310.0500,0.1842,0.1842,up,< 0.30%,1,2025-12-23 15:00:00
2025-12-24,GOOGL,309.0900,314.9700,1.9024,1.9024,up,> 1.50%,0,
2025-12-26,GOOGL,315.4600,314.5100,-0.3011,0.3011,down,0.30–0.50%,0,
2025-12-27,GOOGL,314.7400,313.2300,-0.4798,0.4798,down,0.30–0.50%,0,
2025-12-29,GOOGL,313.2000,311.8400,-0.4342,0.4342,down,0.30–0.50%,1,2025-12-29 10:35:00
2025-12-30,GOOGL,310.7800,313.0000,0.7143,0.7143,up,0.50–1.00%,0,
2025-12-31,GOOGL,312.9600,313.5300,0.1821,0.1821,up,< 0.30%,1,2025-12-31 11:00:00
2026-01-01,GOOGL,313.9300,312.9200,-0.3217,0.3217,down,0.30–0.50%,0,
2026-01-02,GOOGL,312.7500,320.0400,2.3309,2.3309,up,> 1.50%,0,
2026-01-03,GOOGL,316.2400,315.0800,-0.3668,0.3668,down,0.30–0.50%,0,
2026-01-05,GOOGL,314.9500,316.7400,0.5683,0.5683,up,0.50–1.00%,1,2026-01-05 11:00:00
2026-01-06,GOOGL,315.6700,316.6900,0.3231,0.3231,up,0.30–0.50%,1,2026-01-06 10:15:00
2026-01-07,GOOGL,316.9900,314.2200,-0.8738,0.8738,down,0.50–1.00%,1,2026-01-07 10:00:00
2026-01-08,GOOGL,315.9200,321.9800,1.9182,1.9182,up,> 1.50%,0,
2026-01-09,GOOGL,327.0000,325.5100,-0.4557,0.4557,down,0.30–0.50%,1,2026-01-09 10:00:00
2026-01-10,GOOGL,328.5000,329.2000,0.2131,0.2131,up,< 0.30%,0,
2026-01-12,GOOGL,329.4000,329.0725,-0.0994,0.0994,down,< 0.30%,1,2026-01-12 09:35:00
2026-01-13,GOOGL,326.2300,331.2300,1.5327,1.5327,up,> 1.50%,0,
2026-01-14,GOOGL,334.6100,337.3700,0.8248,0.8248,up,0.50–1.00%,1,2026-01-14 10:00:00
2026-01-15,GOOGL,334.6800,335.3000,0.1853,0.1853,up,< 0.30%,1,2026-01-15 10:00:00
2026-01-16,GOOGL,337.8400,333.0000,-1.4326,1.4326,down,1.00–1.50%,0,
2026-01-17,GOOGL,334.7700,329.6500,-1.5294,1.5294,down,> 1.50%,0,
2026-01-20,GOOGL,329.5500,323.7800,-1.7509,1.7509,down,> 1.50%,1,2026-01-20 15:00:00
2026-01-21,GOOGL,321.0800,320.5400,-0.1682,0.1682,down,< 0.30%,1,2026-01-21 09:55:00
2026-01-22,GOOGL,319.2900,329.9400,3.3355,3.3355,up,> 1.50%,0,
2026-01-23,GOOGL,335.2000,331.1400,-1.2112,1.2112,down,1.00–1.50%,0,
2026-01-24,GOOGL,330.7300,327.7600,-0.8980,0.8980,down,0.50–1.00%,0,
2026-01-26,GOOGL,327.6700,329.8700,0.6714,0.6714,up,0.50–1.00%,1,2026-01-26 09:30:00
2026-01-27,GOOGL,326.7500,333.9700,2.2096,2.2096,up,> 1.50%,0,
2026-01-28,GOOGL,337.2900,335.0200,-0.6730,0.6730,down,0.50–1.00%,1,2026-01-28 15:00:00
2026-01-29,GOOGL,336.2900,340.7100,1.3143,1.3143,up,1.00–1.50%,1,2026-01-29 10:00:00
2026-01-30,GOOGL,341.8700,337.6000,-1.2490,1.2490,down,1.00–1.50%,0,
2026-01-31,GOOGL,334.0000,337.5700,1.0689,1.0689,up,1.00–1.50%,0,
2026-02-02,GOOGL,337.7100,338.7200,0.2991,0.2991,up,< 0.30%,1,2026-02-02 09:30:00
2026-02-03,GOOGL,336.5100,347.8000,3.3550,3.3550,up,> 1.50%,0,
2026-02-04,GOOGL,347.8400,342.6000,-1.5064,1.5064,down,> 1.50%,0,
2026-02-05,GOOGL,342.5500,330.2200,-3.5995,3.5995,down,> 1.50%,0,
2026-02-06,GOOGL,315.9800,322.8700,2.1805,2.1805,up,> 1.50%,1,2026-02-06 15:55:00
2026-02-07,GOOGL,328.0000,323.7200,-1.3049,1.3049,down,1.00–1.50%,0,
2026-02-09,GOOGL,323.7800,322.7800,-0.3089,0.3089,down,0.30–0.50%,1,2026-02-09 10:50:00
2026-02-10,GOOGL,320.6800,324.0000,1.0353,1.0353,up,1.00–1.50%,1,2026-02-10 10:00:00
2026-02-11,GOOGL,322.8400,318.6700,-1.2917,1.2917,down,1.00–1.50%,0,
2026-02-12,GOOGL,320.6600,311.2300,-2.9408,2.9408,down,> 1.50%,0,
2026-02-13,GOOGL,312.6000,308.2400,-1.3948,1.3948,down,1.00–1.50%,1,2026-02-13 15:05:00
2026-02-14,GOOGL,308.4700,305.5500,-0.9466,0.9466,down,0.50–1.00%,0,
2026-02-17,GOOGL,305.3500,302.1250,-1.0562,1.0562,down,1.00–1.50%,1,2026-02-17 15:00:00
2026-02-18,GOOGL,301.1000,300.6800,-0.1395,0.1395,down,< 0.30%,1,2026-02-18 10:00:00
2026-02-19,GOOGL,302.1900,303.5300,0.4434,0.4434,up,0.30–0.50%,1,2026-02-19 10:35:00
2026-02-20,GOOGL,301.1600,305.0100,1.2784,1.2784,up,1.00–1.50%,0,
2026-02-21,GOOGL,305.7400,315.2100,3.0974,3.0974,up,> 1.50%,0,
2026-02-23,GOOGL,315.1900,317.9000,0.8598,0.8598,up,0.50–1.00%,1,2026-02-23 10:00:00
2026-02-24,GOOGL,316.9500,312.3400,-1.4545,1.4545,down,1.00–1.50%,0,
2026-02-25,GOOGL,312.3800,310.6900,-0.5410,0.5410,down,0.50–1.00%,1,2026-02-25 10:00:00
2026-02-26,GOOGL,311.7900,311.9600,0.0545,0.0545,up,< 0.30%,1,2026-02-26 09:35:00
2026-02-27,GOOGL,313.2700,307.2300,-1.9280,1.9280,down,> 1.50%,0,
2026-02-28,GOOGL,305.5400,308.9900,1.1291,1.1291,up,1.00–1.50%,0,
2026-03-02,GOOGL,308.9000,305.1200,-1.2237,1.2237,down,1.00–1.50%,1,2026-03-02 15:00:00
2026-03-03,GOOGL,302.5900,304.9400,0.7766,0.7766,up,0.50–1.00%,1,2026-03-03 10:00:00
2026-03-04,GOOGL,297.0100,302.1100,1.7171,1.7171,up,> 1.50%,0,
2026-03-05,GOOGL,303.7800,303.5900,-0.0625,0.0625,down,< 0.30%,1,2026-03-05 09:50:00
2026-03-06,GOOGL,303.1800,301.0000,-0.7190,0.7190,down,0.50–1.00%,0,
2026-03-07,GOOGL,294.9600,297.1800,0.7526,0.7526,up,0.50–1.00%,0,
2026-03-09,GOOGL,297.1800,292.1400,-1.6959,1.6959,down,> 1.50%,1,2026-03-09 15:00:00
2026-03-10,GOOGL,294.3000,304.7800,3.5610,3.5610,up,> 1.50%,1,2026-03-10 15:05:00
2026-03-11,GOOGL,306.1200,307.4900,0.4475,0.4475,up,0.30–0.50%,1,2026-03-11 11:50:00
2026-03-12,GOOGL,306.4900,307.3000,0.2643,0.2643,up,< 0.30%,1,2026-03-12 11:00:00
2026-03-13,GOOGL,306.5900,302.0200,-1.4906,1.4906,down,1.00–1.50%,1,2026-03-13 14:50:00
2026-03-16,GOOGL,306.8300,303.3000,-1.1505,1.1505,down,1.00–1.50%,0,
2026-03-17,GOOGL,303.4300,304.0800,0.2142,0.2142,up,< 0.30%,1,2026-03-17 11:00:00
2026-03-18,GOOGL,305.5500,312.7400,2.3531,2.3531,up,> 1.50%,0,
2025-02-04,GS,610.8800,617.2513,1.0430,1.0430,up,1.00–1.50%,0,
2025-02-05,GS,621.0800,621.5026,0.0680,0.0680,up,< 0.30%,1,2025-02-05 09:30:00
2025-02-06,GS,621.6000,635.7239,2.2722,2.2722,up,> 1.50%,0,
2025-02-07,GS,633.1900,640.4579,1.1478,1.1478,up,1.00–1.50%,0,
2025-02-10,GS,643.5300,640.0484,-0.5410,0.5410,down,0.50–1.00%,1,2025-02-10 09:30:00
2025-02-11,GS,645.4900,629.8930,-2.4163,2.4163,down,> 1.50%,0,
2025-02-12,GS,629.5200,626.8947,-0.4170,0.4170,down,0.30–0.50%,1,2025-02-12 09:55:00
2025-02-13,GS,625.5100,632.4526,1.1099,1.1099,up,1.00–1.50%,1,2025-02-13 12:45:00
2025-02-14,GS,634.0300,636.1335,0.3318,0.3318,up,0.30–0.50%,1,2025-02-14 11:05:00
2025-02-18,GS,632.3400,649.3359,2.6878,2.6878,up,> 1.50%,1,2025-02-18 15:00:00
2025-02-19,GS,645.8000,651.5980,0.8978,0.8978,up,0.50–1.00%,0,
2025-02-20,GS,651.8600,653.0996,0.1902,0.1902,up,< 0.30%,1,2025-02-20 09:30:00
2025-02-21,GS,650.9200,627.0556,-3.6663,3.6663,down,> 1.50%,0,
2025-02-24,GS,630.3400,620.3910,-1.5784,1.5784,down,> 1.50%,0,
2025-02-25,GS,614.7200,612.7026,-0.3282,0.3282,down,0.30–0.50%,1,2025-02-25 09:30:00
2025-02-26,GS,613.3200,604.6827,-1.4083,1.4083,down,1.00–1.50%,0,
2025-02-27,GS,601.5400,602.2987,0.1261,0.1261,up,< 0.30%,1,2025-02-27 09:30:00
2025-02-28,GS,601.6200,594.9637,-1.1064,1.1064,down,1.00–1.50%,1,2025-02-28 10:45:00
2025-03-03,GS,597.2400,611.8275,2.4425,2.4425,up,> 1.50%,0,
2025-03-04,GS,611.5000,571.3611,-6.5640,6.5640,down,> 1.50%,0,
2025-03-05,GS,586.7800,567.1089,-3.3524,3.3524,down,> 1.50%,0,
2025-03-06,GS,571.6900,565.0367,-1.1638,1.1638,down,1.00–1.50%,1,2025-03-06 10:00:00
2025-03-07,GS,571.7800,550.0512,-3.8002,3.8002,down,> 1.50%,0,
2025-03-10,GS,554.6500,530.5930,-4.3373,4.3373,down,> 1.50%,0,
2025-03-11,GS,536.7200,524.5870,-2.2606,2.2606,down,> 1.50%,0,
2025-03-12,GS,523.1800,530.5832,1.4150,1.4150,up,1.00–1.50%,1,2025-03-12 10:20:00
2025-03-13,GS,532.9900,526.3898,-1.2383,1.2383,down,1.00–1.50%,0,
2025-03-14,GS,525.1800,519.2767,-1.1241,1.1241,down,1.00–1.50%,1,2025-03-14 10:40:00
2025-03-17,GS,521.2900,533.9732,2.4330,2.4330,up,> 1.50%,0,
2025-03-18,GS,528.3100,540.5670,2.3200,2.3200,up,> 1.50%,0,
2025-03-19,GS,538.8700,536.1973,-0.4960,0.4960,down,0.30–0.50%,1,2025-03-19 09:30:00
2025-03-20,GS,537.9200,543.6827,1.0713,1.0713,up,1.00–1.50%,0,
2025-03-21,GS,543.7600,544.0305,0.0497,0.0497,up,< 0.30%,1,2025-03-21 09:30:00
2025-03-24,GS,546.9100,563.3662,3.0089,3.0089,up,> 1.50%,0,
2025-03-25,GS,563.2200,574.8001,2.0561,2.0561,up,> 1.50%,0,
2025-03-26,GS,571.2000,577.4798,1.0994,1.0994,up,1.00–1.50%,1,2025-03-26 11:10:00
2025-03-27,GS,575.1200,548.6354,-4.6051,4.6051,down,> 1.50%,0,
2025-03-28,GS,547.7487,545.6324,-0.3864,0.3864,down,0.30–0.50%,1,2025-03-28 09:35:00
2025-03-31,GS,544.4900,523.3035,-3.8911,3.8911,down,> 1.50%,0,
2025-04-01,GS,523.1600,530.3824,1.3805,1.3805,up,1.00–1.50%,1,2025-04-01 10:10:00
2025-04-02,GS,531.8700,537.8923,1.1323,1.1323,up,1.00–1.50%,1,2025-04-02 09:30:00
2025-04-03,GS,530.4400,515.7250,-2.7741,2.7741,down,> 1.50%,1,2025-04-03 11:00:00
2025-04-04,GS,520.6700,477.4357,-8.3036,8.3036,down,> 1.50%,0,
2025-04-07,GS,476.8600,440.6210,-7.5995,7.5995,down,> 1.50%,1,2025-04-07 10:15:00
2025-04-08,GS,447.7500,475.7113,6.2448,6.2448,up,> 1.50%,0,
2025-04-09,GS,473.7400,444.8291,-6.1027,6.1027,down,> 1.50%,1,2025-04-09 13:25:00
2025-04-10,GS,444.6200,487.4440,9.6316,9.6316,up,> 1.50%,0,
2025-04-11,GS,492.2600,476.6960,-3.1617,3.1617,down,> 1.50%,0,
2025-04-14,GS,478.1300,495.7231,3.6796,3.6796,up,> 1.50%,0,
2025-04-15,GS,501.4000,500.1908,-0.2412,0.2412,down,< 0.30%,1,2025-04-15 09:35:00
2025-04-16,GS,494.2700,493.4500,-0.1659,0.1659,down,< 0.30%,1,2025-04-16 09:35:00
2025-04-17,GS,488.8353,490.7263,0.3868,0.3868,up,0.30–0.50%,0,
2025-04-21,GS,493.3300,496.1738,0.5764,0.5764,up,0.50–1.00%,1,2025-04-21 09:30:00
2025-04-22,GS,492.9200,503.0811,2.0614,2.0614,up,> 1.50%,1,2025-04-22 11:00:00
2025-04-23,GS,496.7400,528.3297,6.3594,6.3594,up,> 1.50%,0,
2025-04-24,GS,526.0200,518.4341,-1.4421,1.4421,down,1.00–1.50%,1,2025-04-24 10:20:00
2025-04-25,GS,518.1200,536.0699,3.4644,3.4644,up,> 1.50%,0,
2025-04-28,GS,532.0000,539.1366,1.3415,1.3415,up,1.00–1.50%,1,2025-04-28 11:55:00
2025-04-29,GS,538.8700,537.5885,-0.2378,0.2378,down,< 0.30%,1,2025-04-29 15:00:00
2025-04-30,GS,536.3000,523.8326,-2.3247,2.3247,down,> 1.50%,1,2025-04-30 11:00:00
2025-05-01,GS,528.2500,535.0020,1.2782,1.2782,up,1.00–1.50%,0,
2025-05-02,GS,534.9500,554.8226,3.7149,3.7149,up,> 1.50%,0,
2025-05-05,GS,553.5700,550.5509,-0.5454,0.5454,down,0.50–1.00%,1,2025-05-05 10:00:00
2025-05-06,GS,547.7000,539.7342,-1.4544,1.4544,down,1.00–1.50%,1,2025-05-06 15:00:00
2025-05-07,GS,540.3400,541.2970,0.1771,0.1771,up,< 0.30%,1,2025-05-07 09:30:00
2025-05-08,GS,542.9900,549.1764,1.1393,1.1393,up,1.00–1.50%,1,2025-05-08 15:00:00
2025-05-09,GS,547.8900,559.3394,2.0897,2.0897,up,> 1.50%,1,2025-05-09 15:00:00
2025-05-12,GS,556.5100,584.8329,5.0894,5.0894,up,> 1.50%,1,2025-05-12 11:00:00
2025-05-13,GS,583.7900,583.1967,-0.1016,0.1016,down,< 0.30%,1,2025-05-13 09:30:00
2025-05-14,GS,580.9900,593.7390,2.1944,2.1944,up,> 1.50%,0,
2025-05-15,GS,590.9800,601.0285,1.7003,1.7003,up,> 1.50%,0,
2025-05-16,GS,597.6600,604.1441,1.0849,1.0849,up,1.00–1.50%,0,
2025-05-19,GS,607.4600,600.2937,-1.1797,1.1797,down,1.00–1.50%,0,
2025-05-20,GS,597.3200,598.9416,0.2715,0.2715,up,< 0.30%,1,2025-05-20 09:30:00
2025-05-21,GS,596.6900,591.2112,-0.9182,0.9182,down,0.50–1.00%,1,2025-05-21 12:50:00
2025-05-22,GS,588.7400,581.6389,-1.2062,1.2062,down,1.00–1.50%,1,2025-05-22 11:40:00
2025-05-23,GS,580.5100,579.3168,-0.2055,0.2055,down,< 0.30%,1,2025-05-23 09:35:00
2025-05-27,GS,571.4100,593.7880,3.9163,3.9163,up,> 1.50%,0,
2025-05-28,GS,595.8100,605.7020,1.6603,1.6603,up,> 1.50%,1,2025-05-28 15:00:00
2025-05-29,GS,606.4800,590.2902,-2.6695,2.6695,down,> 1.50%,1,2025-05-29 11:00:00
2025-05-30,GS,598.9300,590.2904,-1.4425,1.4425,down,1.00–1.50%,1,2025-05-30 15:00:00
2025-06-02,GS,594.7400,589.0645,-0.9543,0.9543,down,0.50–1.00%,0,
2025-06-03,GS,587.2700,591.1323,0.6577,0.6577,up,0.50–1.00%,1,2025-06-03 09:45:00
2025-06-04,GS,589.5400,596.4544,1.1728,1.1728,up,1.00–1.50%,1,2025-06-04 12:25:00
2025-06-05,GS,593.8500,589.5667,-0.7213,0.7213,down,0.50–1.00%,1,2025-06-05 11:10:00
2025-06-06,GS,592.7700,608.6347,2.6764,2.6764,up,> 1.50%,0,
2025-06-09,GS,602.1300,603.4947,0.2266,0.2266,up,< 0.30%,1,2025-06-09 09:30:00
2025-06-10,GS,606.3200,601.6288,-0.7737,0.7737,down,0.50–1.00%,1,2025-06-10 12:50:00
2025-06-11,GS,604.0900,608.6691,0.7580,0.7580,up,0.50–1.00%,1,2025-06-11 14:15:00
2025-06-12,GS,606.9300,609.1319,0.3628,0.3628,up,0.30–0.50%,1,2025-06-12 09:35:00
2025-06-13,GS,611.6700,603.5193,-1.3325,1.3325,down,1.00–1.50%,1,2025-06-13 15:00:00
2025-06-16,GS,607.0400,614.6953,1.2611,1.2611,up,1.00–1.50%,1,2025-06-16 11:00:00
2025-06-17,GS,607.5400,618.2007,1.7547,1.7547,up,> 1.50%,0,
2025-06-18,GS,613.8400,617.2751,0.5596,0.5596,up,0.50–1.00%,0,
2025-06-20,GS,615.4100,628.3673,2.1055,2.1055,up,> 1.50%,0,
2025-06-23,GS,629.1000,627.4860,-0.2566,0.2566,down,< 0.30%,1,2025-06-23 09:30:00
2025-06-24,GS,630.3900,644.9736,2.3134,2.3134,up,> 1.50%,0,
2025-06-25,GS,643.4800,653.7371,1.5940,1.5940,up,> 1.50%,0,
2025-06-26,GS,653.0400,665.3266,1.8814,1.8814,up,> 1.50%,1,2025-06-26 15:55:00
2025-06-27,GS,660.5200,676.9850,2.4927,2.4927,up,> 1.50%,0,
2025-06-30,GS,679.8300,695.4277,2.2944,2.2944,up,> 1.50%,1,2025-06-30 11:00:00
2025-07-01,GS,707.3100,698.8248,-1.1996,1.1996,down,1.00–1.50%,0,
2025-07-02,GS,699.2000,699.5239,0.0463,0.0463,up,< 0.30%,1,2025-07-02 09:30:00
2025-07-03,GS,695.6600,703.6201,1.1443,1.1443,up,1.00–1.50%,0,
2025-07-07,GS,707.9700,711.0051,0.4287,0.4287,up,0.30–0.50%,1,2025-07-07 10:05:00
2025-07-08,GS,709.9400,691.1051,-2.6530,2.6530,down,> 1.50%,0,
2025-07-09,GS,696.1600,689.9186,-0.8965,0.8965,down,0.50–1.00%,0,
2025-07-10,GS,690.1500,688.2742,-0.2718,0.2718,down,< 0.30%,1,2025-07-10 10:20:00
