date,ticker,timestamp,direction,rsi,rsi_slope,rsi_phase_score,phase,zone,fwd_15m,fwd_30m,fwd_60m,fwd_eod
2025-06-04,SNOW,2025-06-04 11:00:00,LONG,69.56,4.6625,0.435,L5,2,-0.000655,0.001685,0.002528,0.003651
2025-06-04,SNOW,2025-06-04 15:50:00,SHORT,38.93,-1.6363,0.756,S4,5,0.009729,0.011085,0.002631,-0.002806
2025-06-05,SNOW,2025-06-05 13:50:00,LONG,52.85,0.4108,0.6228,L3,3,0.000331,-0.002224,-0.000473,-0.002224
2025-06-05,SNOW,2025-06-05 14:15:00,SHORT,45.21,-2.7606,0.944,S3,4,0.000379,-0.000664,0.000142,0.000142
2025-06-05,SNOW,2025-06-05 14:50:00,LONG,52.06,1.4595,0.8816,L3,4,-9.5e-05,-0.000568,-0.001089,-0.001752
2025-06-05,SNOW,2025-06-05 15:25:00,SHORT,46.34,-1.4542,0.8691,S3,5,0.000379,0.000284,-0.000996,0.000284
2025-06-06,SNOW,2025-06-06 09:50:00,LONG,52.82,4.4053,0.9775,L3,1,0.001136,0.005161,0.004356,0.00464
2025-06-06,SNOW,2025-06-06 11:10:00,SHORT,41.62,-5.1288,0.8973,S4,2,-9.5e-05,-0.000522,-0.001092,-0.007549
2025-06-06,SNOW,2025-06-06 13:00:00,LONG,51.96,1.2854,0.855,L3,3,0.000947,0.000947,0.000805,0.004735
2025-06-06,SNOW,2025-06-06 14:35:00,SHORT,46.18,-0.9625,0.7765,S3,4,-0.001753,-0.001942,-0.009048,-0.005258
2025-06-06,SNOW,2025-06-06 14:40:00,LONG,53.41,-0.239,0.3932,L6,4,-0.002034,0.000236,0.005013,0.003594
2025-06-06,SNOW,2025-06-06 14:55:00,SHORT,44.78,-0.2516,0.5532,S4,4,-0.002275,-0.001611,-0.00564,-0.00564
2025-06-06,SNOW,2025-06-06 15:00:00,LONG,52.99,-0.7557,0.2452,L6,5,0.000189,0.003547,-0.007898,0.003547
2025-06-09,SNOW,2025-06-09 09:35:00,SHORT,27.53,-10.104,0.299,S5,1,-0.001489,-0.009004,-0.010559,-0.012378
2025-06-09,SNOW,2025-06-09 10:35:00,LONG,51.77,-0.2639,0.39,L6,2,-0.001563,-0.002842,-0.003931,0.0018
2025-06-09,SNOW,2025-06-09 11:00:00,SHORT,46.66,-1.5517,0.8847,S3,2,-0.001234,-0.000142,-0.001709,-0.003987
2025-06-09,SNOW,2025-06-09 11:55:00,LONG,52.96,3.3662,0.9715,L3,2,-4.7e-05,0.000332,0.000474,0.00218
2025-06-09,SNOW,2025-06-09 15:55:00,SHORT,46.52,-1.133,0.8163,S3,5,0.000213,0.00487,0.010803,-0.0
2025-06-10,SNOW,2025-06-10 11:25:00,LONG,53.46,-1.7355,0.1005,L6,2,-0.001614,-0.001661,0.003607,-0.004652
2025-06-10,SNOW,2025-06-10 12:45:00,SHORT,29.66,-6.4463,0.3966,S5,3,-0.014856,-0.000914,-0.013943,-0.008222
2025-06-10,SNOW,2025-06-10 12:50:00,LONG,53.47,-3.4966,0.0523,L6,3,0.001658,-0.000142,-0.002937,-0.006538
2025-06-10,SNOW,2025-06-10 13:15:00,SHORT,37.36,-3.2912,0.7617,S4,3,-0.012825,-0.013018,-0.009703,-0.007301
2025-06-10,SNOW,2025-06-10 13:25:00,LONG,51.47,-0.868,0.2222,L6,3,0.00019,-0.001423,-0.01042,-0.005501
2025-06-10,SNOW,2025-06-10 14:10:00,SHORT,47.05,-0.4283,0.6281,S3,4,0.007218,-0.000619,-0.00314,0.002284
2025-06-10,SNOW,2025-06-10 15:00:00,LONG,53.23,1.0232,0.7949,L3,5,-0.000711,-0.001945,-0.017478,-0.005407
2025-06-10,SNOW,2025-06-10 15:30:00,SHORT,49.54,-0.9682,0.7967,S3,5,0.002804,0.015563,0.017108,0.003469
2025-06-11,SNOW,2025-06-11 11:15:00,LONG,56.04,2.2113,0.9083,L4,2,-0.001294,0.000767,-0.000623,0.001294
2025-06-11,SNOW,2025-06-11 13:05:00,SHORT,46.77,-1.9679,0.9257,S3,3,0.001058,0.00149,0.0025,-0.004519
2025-06-11,SNOW,2025-06-11 13:10:00,LONG,59.7,0.0954,0.4524,L4,3,-0.008678,-0.011682,-0.009393,-0.003624
2025-06-11,SNOW,2025-06-11 13:20:00,SHORT,45.98,-0.3039,0.5795,S3,3,0.000433,0.002262,0.002743,-0.005582
2025-06-11,SNOW,2025-06-11 15:35:00,LONG,64.77,5.1205,0.6754,L4,5,-0.009145,-0.002286,0.004764,-0.004668
2025-06-12,SNOW,2025-06-12 11:00:00,SHORT,36.12,-3.7181,0.7131,S4,2,0.00352,0.003279,0.000434,-0.001013
2025-06-12,SNOW,2025-06-12 13:00:00,LONG,67.21,3.821,0.5539,L5,3,-0.025918,-0.026859,-0.024695,-0.023472
2025-06-12,SNOW,2025-06-12 13:15:00,SHORT,47.61,-1.7511,0.9138,S3,3,0.000966,0.000966,-0.00198,-0.002511
2025-06-12,SNOW,2025-06-12 15:50:00,LONG,51.91,1.0009,0.7981,L3,5,0.021134,0.017515,0.012111,0.001689
2025-06-13,SNOW,2025-06-13 11:05:00,SHORT,38.72,-5.2689,0.816,S4,2,0.000918,0.000773,-0.000676,-0.004542
2025-06-13,SNOW,2025-06-13 13:25:00,LONG,75.21,5.6989,0.1968,L5,3,-0.015359,-0.013314,-0.013172,-0.011317
2025-06-13,SNOW,2025-06-13 13:45:00,SHORT,47.3,-5.7103,0.9795,S3,3,-0.003716,-0.003909,-0.003861,-0.003523
2025-06-13,SNOW,2025-06-13 14:00:00,LONG,53.46,1.6663,0.897,L3,4,0.000192,9.6e-05,-0.011156,-0.000192
2025-06-13,SNOW,2025-06-13 15:00:00,SHORT,32.73,-4.1593,0.5515,S5,5,-0.011525,-0.012692,-0.017749,-0.011087
2025-06-13,SNOW,2025-06-13 15:20:00,LONG,53.96,4.5923,0.9673,L3,5,0.00072,-0.002113,0.001465,-0.001345
2025-06-16,SNOW,2025-06-16 10:20:00,SHORT,43.01,-2.1572,0.8903,S4,2,-0.002409,-0.00318,-0.011323,-0.013058
2025-06-16,SNOW,2025-06-16 11:00:00,LONG,67.04,3.3015,0.5601,L5,2,0.000333,0.000572,0.002477,0.001667
2025-06-16,SNOW,2025-06-16 15:50:00,SHORT,44.56,-0.0591,0.4848,S4,5,0.012319,0.007562,0.002378,-0.0
2025-06-17,SNOW,2025-06-17 13:05:00,LONG,56.15,1.2224,0.8052,L4,3,-0.008169,-0.009649,-0.007739,-0.012277
2025-06-17,SNOW,2025-06-17 13:10:00,SHORT,46.8,-0.4303,0.6274,S3,3,0.001347,0.00231,0.000433,0.005005
2025-06-17,SNOW,2025-06-17 14:40:00,LONG,51.44,0.6808,0.7156,L3,4,4.8e-05,-0.000673,-0.003028,-0.006343
2025-06-17,SNOW,2025-06-17 15:20:00,SHORT,48.13,-0.6341,0.6997,S3,5,0.002453,0.003319,-0.016451,0.005387
2025-06-18,SNOW,2025-06-18 09:30:00,LONG,70.89,4.8649,0.37,L5,1,0.005576,-0.001708,0.005267,-0.001471
2025-06-18,SNOW,2025-06-18 11:25:00,SHORT,47.68,0.7255,0.2538,S6,2,-0.000667,-9.5e-05,-0.002953,-0.002239
2025-06-18,SNOW,2025-06-18 12:05:00,LONG,56.82,2.5596,0.9093,L4,3,-0.001233,-0.001138,-0.002046,-0.001945
2025-06-18,SNOW,2025-06-18 13:00:00,SHORT,46.93,-0.2634,0.5707,S3,3,-0.001427,-0.002759,0.00157,-0.001094
2025-06-18,SNOW,2025-06-18 13:10:00,LONG,53.57,0.9808,0.7828,L3,3,0.001045,0.001235,-0.00171,-0.000617
2025-06-18,SNOW,2025-06-18 14:00:00,SHORT,38.18,-5.3717,0.7975,S4,4,-0.003002,-0.001858,-0.00486,-0.002668
2025-06-18,SNOW,2025-06-18 14:35:00,LONG,62.73,1.9638,0.7243,L4,4,0.000757,-0.005585,-0.003644,-0.004023
2025-06-18,SNOW,2025-06-18 15:45:00,SHORT,47.2,-3.1921,0.971,S3,5,-0.010782,-0.018002,-0.019878,0.000475
2025-06-20,SNOW,2025-06-20 09:30:00,LONG,66.02,4.4255,0.6148,L5,1,0.007143,0.007519,0.003055,0.00235
2025-06-20,SNOW,2025-06-20 10:55:00,SHORT,45.2,-2.1632,0.9223,S3,2,-0.001784,-0.002161,0.001752,-0.00565
2025-06-20,SNOW,2025-06-20 13:10:00,LONG,53.27,0.7924,0.7375,L3,3,-0.000752,0.000752,-0.001082,0.003151
2025-06-20,SNOW,2025-06-20 14:15:00,SHORT,47.59,-1.4164,0.8731,S3,4,0.000188,-0.002072,-0.002166,-0.004521
2025-06-20,SNOW,2025-06-20 14:45:00,LONG,57.08,2.8412,0.9115,L4,4,0.000329,9.4e-05,0.001034,0.002444
2025-06-23,SNOW,2025-06-23 09:30:00,SHORT,18.82,-6.5466,0.0688,S5,1,-0.016505,-0.022206,-0.026781,-0.009965
2025-06-23,SNOW,2025-06-23 10:00:00,LONG,56.4,3.4241,0.9307,L4,2,0.004429,0.004476,-0.008647,-0.011975
2025-06-23,SNOW,2025-06-23 11:00:00,SHORT,38.17,-3.423,0.7926,S4,2,-0.001655,-0.006477,-0.00487,0.003357
2025-06-24,SNOW,2025-06-24 09:30:00,LONG,86.12,8.3617,0.0268,L5,1,0.003071,-0.000552,0.003648,-0.009019
2025-06-24,SNOW,2025-06-24 11:20:00,SHORT,45.26,0.6731,0.2607,S6,2,-0.001382,-0.00106,-0.00318,-0.008525
2025-06-24,SNOW,2025-06-24 12:55:00,LONG,80.53,5.644,0.0777,L5,3,-0.024774,-0.023832,-0.021319,-0.017773
2025-06-24,SNOW,2025-06-24 13:20:00,SHORT,48.47,0.1191,0.4402,S6,3,-0.001563,-0.002391,-0.001701,-0.006207
2025-06-24,SNOW,2025-06-24 13:45:00,LONG,51.86,0.6221,0.696,L3,3,-0.000413,-0.001009,0.001697,0.003485
2025-06-25,SNOW,2025-06-25 14:10:00,SHORT,48.75,-3.7053,0.9857,S3,4,0.000446,0.000713,0.001827,0.001693
2025-06-26,SNOW,2025-06-26 11:00:00,LONG,62.12,4.2603,0.7853,L4,2,0.000135,0.001215,0.0018,0.004365
2025-06-26,SNOW,2025-06-26 15:50:00,SHORT,46.43,-0.0949,0.5086,S3,5,0.002377,0.000852,-0.002018,-0.001121
2025-06-27,SNOW,2025-06-27 10:05:00,LONG,58.03,3.6398,0.9016,L4,2,-0.001765,-0.005742,-0.003597,-0.005831
2025-06-27,SNOW,2025-06-27 10:30:00,SHORT,42.34,-5.5916,0.9129,S4,2,-0.000427,-0.001954,-0.002808,0.000292
2025-06-27,SNOW,2025-06-27 12:00:00,LONG,56.22,1.1184,0.7849,L4,3,-0.001656,-0.001388,-0.00094,-0.003895
2025-06-27,SNOW,2025-06-27 12:55:00,SHORT,46.51,-2.0509,0.9291,S3,3,-0.002063,-0.000224,-0.000583,0.002018
2025-06-27,SNOW,2025-06-27 13:10:00,LONG,55.24,1.456,0.8532,L4,3,-0.001835,-0.002641,-0.000492,-0.004073
2025-06-27,SNOW,2025-06-27 13:25:00,SHORT,47.8,-0.1768,0.5439,S3,3,0.000807,-0.000359,-0.001345,0.002242
2025-06-27,SNOW,2025-06-27 13:35:00,LONG,53.58,0.8086,0.7397,L3,3,-0.001343,-0.000224,-0.000403,-0.003583
2025-06-27,SNOW,2025-06-27 13:40:00,SHORT,44.82,-0.3818,0.5976,S4,3,-0.001167,-0.002154,-0.00175,0.001436
2025-06-27,SNOW,2025-06-27 14:05:00,LONG,53.3,1.3138,0.8507,L3,4,0.000134,-0.000179,-0.000448,-0.003359
2025-06-27,SNOW,2025-06-27 15:30:00,SHORT,42.97,-2.1436,0.8888,S4,5,0.000673,-0.007494,-0.00691,0.001571
2025-06-30,SNOW,2025-06-30 09:30:00,LONG,67.05,3.6652,0.5616,L5,1,-0.007082,-0.000579,-0.005924,-0.00098
2025-06-30,SNOW,2025-06-30 10:35:00,SHORT,43.13,-1.9596,0.8802,S4,2,-0.004264,-0.006732,-0.006867,-0.006642
2025-06-30,SNOW,2025-06-30 10:55:00,LONG,54.26,3.3668,0.9591,L3,2,0.003017,0.002838,-0.000693,0.002391
2025-06-30,SNOW,2025-06-30 12:45:00,SHORT,45.03,-1.2067,0.8166,S3,3,-0.0,-0.001475,0.001475,-0.002637
2025-06-30,SNOW,2025-06-30 14:30:00,LONG,51.52,-0.1726,0.4216,L6,4,-0.00067,-0.006072,-0.000357,0.001473
2025-06-30,SNOW,2025-06-30 14:35:00,SHORT,48.06,-0.5373,0.6689,S3,4,-0.001028,-0.002547,-0.002682,-0.002458
2025-06-30,SNOW,2025-06-30 14:50:00,LONG,51.87,0.1817,0.5468,L3,4,0.001518,0.00067,0.000536,0.001429
2025-06-30,SNOW,2025-06-30 15:00:00,SHORT,34.26,-2.9232,0.6216,S5,5,-0.006783,-0.00575,0.006761,-0.007592
2025-06-30,SNOW,2025-06-30 15:15:00,LONG,52.65,1.6202,0.8982,L3,5,-0.001026,0.000892,-0.009995,0.000803
2025-07-01,SNOW,2025-07-01 09:30:00,SHORT,30.4,-4.032,0.432,S5,1,-0.003505,-0.00554,0.011465,-0.003008
2025-07-01,SNOW,2025-07-01 11:15:00,LONG,59.78,7.2829,0.8625,L4,2,0.000851,9e-05,-0.005421,-0.006407
2025-07-01,SNOW,2025-07-01 12:55:00,SHORT,48.5,-0.8492,0.7626,S3,3,-0.000541,-0.001307,-0.000315,0.000811
2025-07-01,SNOW,2025-07-01 13:00:00,LONG,54.1,0.5442,0.6586,L3,3,-9e-05,-0.001258,-0.001888,-0.003281
2025-07-01,SNOW,2025-07-01 13:05:00,SHORT,24.05,-4.4551,0.1741,S5,3,-0.001291,-0.024881,-0.025435,-0.023727
2025-07-01,SNOW,2025-07-01 14:10:00,LONG,51.9,2.7983,0.9709,L3,4,-0.00081,-0.002925,-0.004545,-0.00198
2025-07-01,SNOW,2025-07-01 15:15:00,SHORT,47.74,-0.8177,0.7505,S3,5,0.003165,-0.000769,0.021632,-0.002577
2025-07-02,SNOW,2025-07-02 12:55:00,LONG,56.19,-0.1509,0.4081,L6,3,-0.004321,-0.004321,-0.004827,-0.013883
2025-07-02,SNOW,2025-07-02 13:35:00,SHORT,48.79,-0.2784,0.5836,S3,3,0.000831,-0.000969,-0.000923,0.009969
2025-07-02,SNOW,2025-07-02 14:20:00,LONG,50.83,0.4486,0.6439,L3,4,0.0006,-0.004383,-0.000877,-0.010288
2025-07-02,SNOW,2025-07-02 14:30:00,SHORT,46.87,-0.755,0.7281,S3,4,-0.001201,0.002402,0.006559,0.009145
2025-07-02,SNOW,2025-07-02 14:35:00,LONG,53.03,0.0453,0.4934,L3,4,-0.00498,-0.001752,-0.007792,-0.010882
2025-07-02,SNOW,2025-07-02 14:40:00,SHORT,34.68,-2.85,0.6406,S5,4,-0.003391,-0.005621,0.002741,0.003484
2025-07-03,SNOW,2025-07-03 09:35:00,LONG,68.2,8.8896,0.5046,L5,1,0.009526,0.011851,0.00686,-0.004421
2025-07-03,SNOW,2025-07-03 11:15:00,SHORT,43.58,-1.5339,0.8476,S4,2,-0.000138,-0.021937,-0.00046,-0.004507
2025-07-03,SNOW,2025-07-03 11:20:00,LONG,56.49,4.2168,0.933,L4,2,-0.020591,-0.020591,-0.021896,-0.016945
2025-07-03,SNOW,2025-07-03 11:25:00,SHORT,45.38,0.8767,0.2142,S6,2,-0.001334,0.000322,-9.2e-05,-0.004368
2025-07-03,SNOW,2025-07-03 12:40:00,LONG,54.23,1.6051,0.883,L3,3,-0.01686,-0.01781,-0.018442,-0.012702
2025-07-03,SNOW,2025-07-03 12:45:00,SHORT,47.47,-0.0482,0.4965,S3,3,-0.0,0.001379,0.001609,-0.00423
2025-07-03,SNOW,2025-07-03 12:50:00,LONG,52.91,-0.583,0.2896,L6,3,-0.014952,-0.015949,-0.01613,-0.010376
2025-07-03,SNOW,2025-07-03 12:55:00,SHORT,47.6,-0.1399,0.5299,S3,3,0.000966,0.001011,0.000874,-0.00423
2025-07-03,SNOW,2025-07-03 14:10:00,LONG,57.67,2.0875,0.8739,L4,4,-0.000815,-0.014483,-0.011994,-0.011451
2025-07-03,SNOW,2025-07-03 14:15:00,SHORT,48.13,1.0782,0.1807,S6,4,-0.001472,-0.002575,-0.003955,-0.004507
2025-07-03,SNOW,2025-07-03 14:25:00,LONG,56.1,0.7026,0.6874,L4,4,-0.013679,0.000136,-0.010282,-0.010645
2025-07-03,SNOW,2025-07-03 14:40:00,SHORT,48.81,-0.5841,0.687,S3,4,-0.014007,-0.002526,-0.003444,-0.003077
2025-07-03,SNOW,2025-07-03 14:55:00,LONG,56.76,1.6185,0.8521,L4,4,-0.011322,-0.010417,-0.010779,-0.010779
2025-07-07,SNOW,2025-07-07 11:20:00,SHORT,46.37,-0.6889,0.7059,S3,2,0.001724,0.002223,0.002767,0.002041
2025-07-07,SNOW,2025-07-07 13:10:00,LONG,54.12,1.472,0.8674,L3,3,-0.00136,-0.000907,-4.5e-05,-0.002267
2025-07-07,SNOW,2025-07-07 15:35:00,SHORT,46.27,-1.6124,0.8885,S3,5,-0.002313,-0.018958,-0.018414,0.002177
2025-07-07,SNOW,2025-07-07 15:50:00,LONG,55.34,2.1402,0.9142,L4,5,0.016606,0.017964,0.008326,-0.00448
2025-07-07,SNOW,2025-07-07 15:55:00,SHORT,40.57,-0.913,0.6875,S4,5,-0.019817,-0.021999,-0.014408,-0.0
2025-07-08,SNOW,2025-07-08 09:30:00,LONG,71.79,2.8125,0.324,L5,1,0.005898,0.007082,-0.00344,0.00974
2025-07-08,SNOW,2025-07-08 10:55:00,SHORT,48.6,-1.3827,0.8739,S3,2,-0.018914,-0.019588,-0.019183,-0.01532
2025-07-08,SNOW,2025-07-08 11:00:00,LONG,69.36,4.2515,0.4447,L5,2,-0.000397,-0.000176,-0.000397,-0.004054
2025-07-08,SNOW,2025-07-08 12:40:00,SHORT,40.76,-2.8025,0.8641,S4,3,-0.015089,-0.013925,-0.014149,-0.01191
2025-07-08,SNOW,2025-07-08 12:45:00,LONG,54.18,3.1541,0.9577,L3,3,-0.000882,-0.001544,-0.001323,-0.003176
2025-07-08,SNOW,2025-07-08 14:45:00,SHORT,31.21,-4.5607,0.4739,S5,4,-0.013496,-0.013228,-0.011798,-0.009921
2025-07-08,SNOW,2025-07-08 15:00:00,LONG,53.34,1.6187,0.8927,L3,5,-0.000265,0.000661,-0.015697,-0.003527
2025-07-08,SNOW,2025-07-08 15:55:00,SHORT,45.96,-1.0573,0.796,S3,5,0.015265,0.012821,0.018097,-0.0
2025-07-09,SNOW,2025-07-09 11:45:00,LONG,52.25,-0.6603,0.2704,L6,2,0.000358,0.001522,0.002686,0.006625
2025-07-09,SNOW,2025-07-09 11:55:00,SHORT,42.19,-1.3292,0.7966,S4,2,-0.007801,-0.008973,0.001015,-0.014024
2025-07-09,SNOW,2025-07-09 12:00:00,LONG,52.52,0.2259,0.5601,L3,3,0.001163,0.001969,-0.008189,0.006265
2025-07-09,SNOW,2025-07-09 13:00:00,SHORT,38.6,-5.2878,0.812,S4,3,-0.01173,-0.011775,-0.009971,-0.014573
2025-07-09,SNOW,2025-07-09 13:05:00,LONG,56.28,-2.0412,0.0788,L6,3,-0.001916,-0.001559,-0.00254,0.001916
2025-07-09,SNOW,2025-07-09 13:40:00,SHORT,44.45,-0.7141,0.6966,S4,3,-0.009316,-0.000923,-0.009001,-0.012061
2025-07-09,SNOW,2025-07-09 13:45:00,LONG,53.98,1.4024,0.8588,L3,3,-0.002629,-0.009089,-0.001515,0.001916
2025-07-09,SNOW,2025-07-09 13:50:00,SHORT,45.66,-1.5529,0.8756,S3,3,-0.007425,-0.008325,-0.009315,-0.011925
2025-07-09,SNOW,2025-07-09 13:55:00,LONG,52.85,0.0783,0.5059,L3,3,-0.008316,-0.000758,-0.000312,0.00272
2025-07-09,SNOW,2025-07-09 14:10:00,SHORT,46.1,-0.0514,0.4914,S3,4,-0.007621,-0.008071,-0.008206,-0.011128
2025-07-09,SNOW,2025-07-09 14:25:00,LONG,52.66,0.892,0.7675,L3,4,0.000446,0.000446,0.001517,0.003481
2025-07-10,SNOW,2025-07-10 09:30:00,SHORT,28.6,-4.9815,0.346,S5,1,-0.001137,0.014239,0.01897,-0.003503
2025-07-10,SNOW,2025-07-10 11:15:00,LONG,60.58,5.6034,0.8389,L4,2,-0.000135,0.000316,0.000135,-0.004872
2025-07-10,SNOW,2025-07-10 12:40:00,SHORT,39.05,-3.1084,0.8195,S4,3,-0.018513,0.000643,-0.017134,-0.013322
2025-07-10,SNOW,2025-07-10 12:45:00,LONG,52.88,-1.7544,0.0996,L6,3,0.001987,-0.017679,-0.016347,-0.003883
2025-07-10,SNOW,2025-07-10 13:10:00,SHORT,39.67,-2.7358,0.8329,S4,3,-0.01857,-0.017789,-0.020363,-0.013974
2025-07-10,SNOW,2025-07-10 13:30:00,LONG,53.23,4.0541,0.9731,L3,3,-0.017234,0.001218,0.001308,-0.004782
2025-07-10,SNOW,2025-07-10 13:45:00,SHORT,41.13,-2.4719,0.8648,S4,3,-0.018776,-0.018868,-0.020107,-0.01267
2025-07-10,SNOW,2025-07-10 14:10:00,LONG,54.83,4.2904,0.9569,L3,4,-0.000676,9e-05,0.001036,-0.006262
2025-07-10,SNOW,2025-07-10 14:50:00,SHORT,35.27,-3.7018,0.6749,S4,4,-0.024883,-0.024883,-0.020128,-0.018374
2025-07-10,SNOW,2025-07-10 15:10:00,LONG,54.61,5.7145,0.9609,L3,5,0.001395,-0.007605,-0.041447,-0.00729
2025-07-10,SNOW,2025-07-10 15:55:00,SHORT,48.1,-0.2384,0.567,S3,5,0.034408,0.025902,0.032594,-0.0
2025-07-11,SNOW,2025-07-11 14:40:00,LONG,51.45,0.4251,0.6338,L3,4,0.00014,4.7e-05,-0.001171,-0.000375
2025-07-11,SNOW,2025-07-11 15:35:00,SHORT,46.32,0.0273,0.4648,S6,5,-0.00136,0.010957,0.005206,-0.001407
2025-07-11,SNOW,2025-07-11 15:55:00,LONG,50.87,1.1545,0.836,L3,5,-0.007536,-0.005012,-0.002342,0.0
2025-07-14,SNOW,2025-07-14 09:30:00,SHORT,23.14,-4.9326,0.1495,S5,1,-0.012467,-0.011135,-0.011563,0.002855
2025-07-14,SNOW,2025-07-14 10:40:00,LONG,51.85,-0.2073,0.4088,L6,2,-0.000211,-0.017813,-0.016358,-0.016405
2025-07-14,SNOW,2025-07-14 10:45:00,SHORT,48.6,-0.2084,0.558,S3,2,0.017209,0.015047,0.015564,0.014717
2025-07-14,SNOW,2025-07-14 10:50:00,LONG,51.9,0.3812,0.6171,L3,2,-0.018399,-0.016569,-0.015724,-0.016428
2025-07-14,SNOW,2025-07-14 11:00:00,SHORT,28.68,-4.3536,0.3494,S5,2,-0.002201,-0.001627,-0.001531,-0.002536
2025-07-14,SNOW,2025-07-14 14:45:00,LONG,48.95,1.9164,0.9434,L3,4,-0.001575,-0.000859,0.001813,-0.000143
2025-07-14,SNOW,2025-07-14 15:00:00,SHORT,41.45,-1.9967,0.8502,S4,5,-0.000717,-0.000717,-0.022485,-0.001434
2025-07-14,SNOW,2025-07-14 15:25:00,LONG,56.07,1.8699,0.8862,L4,5,-0.000524,-0.001905,0.022196,-0.001905
2025-07-14,SNOW,2025-07-14 15:30:00,SHORT,47.3,-0.421,0.627,S3,5,-0.002674,-0.021753,-0.020057,-0.000716
2025-07-14,SNOW,2025-07-14 15:40:00,LONG,53.93,1.1038,0.8067,L3,5,-0.001382,0.020158,0.018729,-0.001382
2025-07-15,SNOW,2025-07-15 15:10:00,SHORT,48.11,0.278,0.385,S6,5,-0.000841,-0.0,0.009179,-0.000888
2025-07-15,SNOW,2025-07-15 15:20:00,LONG,51.81,0.4926,0.6549,L3,5,0.003688,-0.000514,-0.011298,0.00028
2025-07-16,SNOW,2025-07-16 09:30:00,SHORT,33.26,-1.8777,0.5459,S5,1,0.003503,0.003832,0.004114,-0.003216
2025-07-16,SNOW,2025-07-16 11:55:00,LONG,52.79,1.0676,0.8077,L3,2,-0.004806,0.00066,0.003062,0.005889
2025-07-16,SNOW,2025-07-16 12:10:00,SHORT,39.43,-3.7127,0.836,S4,3,-0.005492,-0.004261,-0.006438,-0.010747
2025-07-16,SNOW,2025-07-16 12:20:00,LONG,52.92,0.2377,0.5624,L3,3,-0.000659,0.00325,0.000188,0.0057
2025-07-16,SNOW,2025-07-16 13:55:00,SHORT,37.87,-3.142,0.7795,S4,3,-0.006791,-0.006271,-0.005703,-0.010388
2025-07-16,SNOW,2025-07-16 14:00:00,LONG,52.57,-1.9358,0.088,L6,4,0.0,0.000423,0.000941,0.004281
2025-07-16,SNOW,2025-07-16 14:20:00,SHORT,44.06,-1.8005,0.8822,S4,4,-0.003447,-0.004391,-0.005619,-0.008074
2025-07-16,SNOW,2025-07-16 14:25:00,LONG,52.48,-1.1421,0.1692,L6,4,-0.000611,-0.000564,4.7e-05,0.004092
2025-07-17,SNOW,2025-07-17 10:05:00,SHORT,49.24,-1.1019,0.8257,S3,2,0.006959,0.005186,0.007147,0.004232
2025-07-17,SNOW,2025-07-17 13:10:00,LONG,55.63,3.3443,0.9417,L4,3,0.000331,0.000283,-0.000236,0.000189
2025-07-18,SNOW,2025-07-18 11:15:00,SHORT,43.75,-4.377,0.9372,S4,2,9.4e-05,0.00094,0.000188,-4.7e-05
2025-07-18,SNOW,2025-07-18 11:55:00,LONG,62.24,0.095,0.4092,L4,2,-0.022034,-0.021574,-0.008234,-0.021344
2025-07-18,SNOW,2025-07-18 12:00:00,SHORT,47.24,2.0698,0.0809,S6,3,0.000282,0.000282,0.000188,4.7e-05
2025-07-18,SNOW,2025-07-18 12:55:00,LONG,60.32,2.6958,0.8323,L4,3,-0.013404,-0.013915,-0.013312,-0.013219
2025-07-18,SNOW,2025-07-18 13:00:00,SHORT,47.63,1.3861,0.1352,S6,3,4.7e-05,0.000376,0.000517,-0.000141
2025-07-18,SNOW,2025-07-18 13:05:00,LONG,57.82,2.0725,0.8702,L4,3,-0.014783,0.002479,-0.014598,-0.014088
2025-07-18,SNOW,2025-07-18 13:20:00,SHORT,47.44,-1.043,0.8038,S3,3,-0.017521,-0.000611,0.000376,-0.000706
2025-07-18,SNOW,2025-07-18 13:35:00,LONG,59.62,2.3847,0.8429,L4,3,-0.016619,-0.017035,-0.017451,-0.016526
2025-07-18,SNOW,2025-07-18 13:45:00,SHORT,48.02,0.1804,0.4177,S6,3,0.000564,0.001222,0.000846,-9.4e-05
2025-07-18,SNOW,2025-07-18 15:55:00,LONG,50.39,0.5963,0.6934,L3,5,0.018096,0.025382,0.019929,0.0
2025-07-22,SNOW,2025-07-22 09:30:00,SHORT,26.76,-5.736,0.2672,S5,1,0.008989,0.016403,0.008155,0.005097
2025-07-22,SNOW,2025-07-22 11:10:00,LONG,57.43,3.6915,0.9142,L4,2,-0.000324,-0.003196,-0.009936,-0.005419
2025-07-22,SNOW,2025-07-22 12:10:00,SHORT,33.67,-3.2654,0.5957,S5,3,-0.006714,-0.006152,-0.004983,-0.004562
2025-07-22,SNOW,2025-07-22 14:20:00,LONG,52.22,0.5381,0.6679,L3,4,-0.000279,9.3e-05,0.00121,-0.000977
2025-07-22,SNOW,2025-07-22 14:45:00,SHORT,35.48,-4.3025,0.6861,S4,4,-0.004912,-0.005146,-0.005988,-0.004538
2025-07-22,SNOW,2025-07-22 14:55:00,LONG,54.17,0.7106,0.7082,L3,4,-0.001534,-0.003857,-0.002138,-0.002138
2025-07-22,SNOW,2025-07-22 15:25:00,SHORT,44.72,-1.4116,0.8465,S4,5,-0.001679,-0.001726,0.007045,-0.001726
