signal,ticker,beta,ret4,terc
2021-10-01,TSLA,1.8793710385157147,0.43701140954736206,high
2021-10-01,TSM,1.079546744962014,0.01918249763786939,mid
2021-10-01,V,0.7736209743589229,-0.08109868045179425,low
2021-10-15,AAPL,1.0613916498205478,0.0355565402201421,mid
2021-10-15,AMD,1.4837302184497523,0.3190331409812317,high
2021-10-15,AMZN,1.0857149602934597,0.03406552709383681,mid
2021-10-15,AVGO,0.8897944455509047,0.11916537987751585,low
2021-10-15,BA,0.91262326889533,0.018061249304253568,mid
2021-10-15,BABA,0.5872473975184692,-0.007083347865513345,low
2021-10-15,BIDU,1.3967970417440396,0.042412774150905275,high
2021-10-15,C,0.3260692432251223,-0.04329778964971165,low
2021-10-15,COST,0.6336297711334324,0.14319495604265442,low
2021-10-15,GOOGL,0.9871035282166405,0.05170899888425873,mid
2021-10-15,GS,0.6142022238401122,-0.0028566592981176253,low
2021-10-15,INTC,0.592852698046585,-0.07620267684442295,low
2021-10-15,JD,1.119199984523406,0.05563742177808928,mid
2021-10-15,JPM,0.3271540994425869,0.0015005101679621546,low
2021-10-15,MARA,3.803004574080326,0.5528737802565811,high
2021-10-15,META,1.1129278653221917,0.04966746027151969,mid
2021-10-15,MSFT,0.9236145946620326,0.10686700200123322,mid
2021-10-15,MSTR,2.4336571169867405,0.08252311609357088,high
2021-10-15,MU,0.8363188590633819,0.14213951984640216,low
2021-10-15,NVDA,1.7334075246403875,0.39008325260269094,high
2021-10-15,PLTR,1.944181013800071,-0.048750003178914536,high
2021-10-15,SMCI,1.1237903123375121,0.23278782972688217,high
2021-10-15,TSLA,1.8411447412359325,0.22584006144131674,high
2021-10-15,TSM,1.0173832589172571,0.033344957432548616,mid
2021-10-15,V,0.7479027738182701,-0.08182176157328491,low
2021-12-24,AAPL,1.1337117703667496,-0.07868161568660315,mid
2021-12-24,AMD,1.2718518283576676,-0.18701246712192432,high
2021-12-24,AMZN,1.072356365566294,-0.16616438374492526,mid
2021-12-24,AVGO,0.8504760416292989,-0.19790915810760268,mid
2021-12-24,BA,0.8112198512488694,0.005973955603812975,low
2021-12-24,BABA,0.8839433835556143,0.03851339586873381,mid
2021-12-24,BIDU,1.3955201875600842,0.08825979497404357,high
2021-12-24,C,0.11230742426827621,0.05082214615213543,low
2021-12-24,COST,0.6449972344729803,-0.12493415407027098,low
2021-12-24,GOOGL,1.1795018997883884,-0.11275113415424498,mid
2021-12-24,GS,0.42809806778395687,-0.10682008095274065,low
2021-12-24,INTC,0.3501626862316858,0.014227236848532332,low
2021-12-24,JD,1.2351053369859284,0.07006551277031692,high
2021-12-24,JPM,0.13900773396520508,-0.07745131057633226,low
2021-12-24,MARA,3.539771493929531,-0.4214529544194212,high
2021-12-24,META,1.046119651929855,-0.09566274233637717,mid
2021-12-24,MSFT,0.9427737193204466,-0.11550988490872993,mid
2021-12-24,MSTR,2.3695978803324205,-0.37058990506979594,high
2021-12-24,MU,0.7066231324069376,-0.13228127627604103,low
2021-12-24,NVDA,1.9075727681895387,-0.21140347400008352,high
2021-12-24,PLTR,1.4044260332847918,-0.28526151532750577,high
2021-12-24,SMCI,0.7033382313399893,-0.040028092317552555,low
2021-12-24,TSLA,2.2858309027112864,-0.11537017723219856,high
2021-12-24,TSM,1.015138123867264,0.03190253947949295,mid
2021-12-24,V,0.4544184106966034,-0.04934910295618444,low
2022-07-29,AAPL,0.9865347716186735,0.0068303528882642794,mid
2022-07-29,AMD,1.5126435779678438,-0.03482587988795682,high
2022-07-29,AMZN,1.2568115857258249,-0.031122616103896772,high
2022-07-29,AVGO,1.0006325949798185,-0.02730264046036812,mid
2022-07-29,BA,0.8359918756046625,0.032766312853549806,low
2022-07-29,BABA,0.9176472558560828,0.09656480908800269,mid
2022-07-29,BIDU,0.9063895054458194,0.08156988205471749,mid
2022-07-29,C,0.39211850709089474,-0.04084783592009966,low
2022-07-29,COIN,2.574822237607041,0.060038100925403404,high
2022-07-29,COST,0.8957159171116698,-0.01751335799470921,mid
2022-07-29,GOOGL,0.9903883113282472,-0.05140993270824157,mid
2022-07-29,GS,0.7389224084971832,0.009028402518956424,low
2022-07-29,INTC,0.6829349484070152,-0.08124485407233883,low
2022-07-29,JD,0.812075271109663,0.06655460646172529,low
2022-07-29,JPM,0.6943010816199763,-0.005981297137270691,low
2022-07-29,MARA,3.266427797883995,-0.1262509175169344,high
2022-07-29,META,0.944952657826868,0.01684470504694735,mid
2022-07-29,MSFT,0.9458597373954987,-0.04505946547167561,mid
2022-07-29,MSTR,2.4217141206136965,-0.12885411130431745,high
2022-07-29,MU,1.1412279096174838,-0.06838020531038413,high
2022-07-29,NVDA,1.929491673030001,-0.10477343317396226,high
2022-07-29,PLTR,1.6396888458909744,-0.23285026429216837,high
2022-07-29,SMCI,0.6332101020701109,0.2927235409233284,low
2022-07-29,TSLA,1.9022848009644722,-0.03048964410125443,high
2022-07-29,TSM,0.7467083121808037,-0.04226949990131279,low
2022-07-29,V,0.6839838715082986,-0.04346801751059537,low
2023-11-03,AAPL,1.039199797026452,0.08259276592576259,mid
2023-11-03,AMD,1.550090631426789,0.08142538431758073,high
2023-11-03,AMZN,1.2128340007031928,0.06082245529978669,mid
2023-11-03,AVGO,0.9480123714613063,0.05360948904888674,low
2023-11-03,BA,0.506689732754029,0.19902584700359394,low
2023-11-03,BABA,0.557931985419969,-0.1326925333346688,low
2023-11-03,BIDU,1.1907995696037676,0.0648367020200431,mid
2023-11-03,C,0.6254883632532143,0.11760533407713614,low
2023-11-03,COIN,3.0071478963569933,0.5589742395014468,high
2023-11-03,COST,0.5093666079778381,0.06302366562181105,low
2023-11-03,GOOGL,1.312510498969257,0.02137873258211087,high
2023-11-03,GS,0.543513091586382,0.06351870419615313,low
2023-11-03,INTC,1.2554463921377323,0.14682754007432552,mid
2023-11-03,JD,0.8496606021692372,0.0081662698215752,low
2023-11-03,JPM,0.3605009233091426,0.09678319117406042,low
2023-11-03,MARA,3.2485505676490427,0.45589798421015293,high
2023-11-03,META,1.796942053441219,0.03248569937198398,high
2023-11-03,MSFT,1.0318244361420996,0.061536345589094044,mid
2023-11-03,MSTR,1.4236943615363906,0.16241879115064184,high
2023-11-03,MU,0.9498440309549295,0.04615594364297371,mid
2023-11-03,NVDA,1.6177058675448897,0.039106727691650134,high
2023-11-03,PLTR,2.0615743717339026,0.07305458510874585,high
2023-11-03,SMCI,1.066497752792809,0.057372523289100696,mid
2023-11-03,TSLA,1.8885603166972038,0.08578830033286167,high
2023-11-03,TSM,1.07243654384976,0.07364638924507205,mid
2023-11-03,V,0.49199619037755826,0.05275043424282666,low
2024-04-26,AAPL,0.9343848247183678,0.1221499840697522,mid
2024-04-26,AMD,1.8424682861711459,0.05692507662840085,high
2024-04-26,AMZN,0.9276340008181705,0.006291086257269152,mid
2024-04-26,AVGO,1.878205230179771,0.04744543819450686,high
2024-04-26,BA,0.7809387420319917,0.0436550831148661,low
2024-04-26,BABA,0.5390537423329036,0.07557907152645438,low
2024-04-26,BIDU,0.8837414866051158,-0.0023875633882254332,mid
2024-04-26,C,0.45192685567489804,0.014682444715655052,low
2024-04-26,COIN,1.682929840721703,0.005627905090748397,high
2024-04-26,COST,0.5515751270250917,0.11046653583758448,low
2024-04-26,GOOGL,0.937770749062688,0.017679608019050663,mid
2024-04-26,GS,0.6750533998440018,0.07860697611111123,low
2024-04-26,INTC,1.4333278585586826,-0.03638644535598601,high
2024-04-26,JD,0.5495119556251707,-0.0023071751638816806,low
2024-04-26,JPM,0.4786307225591285,0.03731459515079805,low
2024-04-26,MARA,1.1066645685592131,0.09161084669786224,mid
2024-04-26,META,1.2413799092873388,0.07879715762247219,mid
2024-04-26,MSFT,0.8957177230141128,0.05867295704901809,mid
2024-04-26,MSTR,0.8806646962698571,0.3138382138657716,low
2024-04-26,MU,1.6999479743626518,0.12756887515190352,high
2024-04-26,NVDA,2.0791473809303627,0.21352938997367032,high
2024-04-26,PLTR,2.6001975272719076,-0.06705151856963065,high
2024-04-26,SMCI,2.4474963530374896,0.03083594293187475,high
2024-04-26,TSLA,1.624373650963638,0.06506632981090932,high
2024-04-26,TSM,1.383228928650697,0.15690525285181023,mid
2024-04-26,V,0.4539462207795587,-0.00010927721294418102,low
2025-01-17,AAPL,0.7147248630696945,0.06357079158005163,mid
2025-01-17,AMD,1.8495297652566873,-0.06882924973955729,high
2025-01-17,AMZN,0.9806510151143256,0.012127070039691601,mid
2025-01-17,ARM,3.2818161885366757,0.06887310168583771,high
2025-01-17,AVGO,2.5684757297827243,-0.018531035672303076,high
2025-01-17,BA,0.5119396256726018,0.07791222231794825,low
2025-01-17,BABA,0.5099417837630295,0.4653430372679599,low
2025-01-17,BIDU,0.6107367715468297,0.1755909974614689,low
2025-01-17,C,0.4973539864137591,0.057757255531502016,low
2025-01-17,COIN,2.0108856005213425,-0.07164617788211047,high
2025-01-17,COST,0.6822226558163775,0.13640939027290422,low
2025-01-17,GOOGL,0.7715497638842168,-0.054949001390106944,mid
2025-01-17,GS,0.5404336541211896,0.05529281595132174,low
2025-01-17,INTC,1.2706191907714846,0.09818523186711858,mid
2025-01-17,JD,0.5453338296087852,0.06102566841321111,low
2025-01-17,JPM,0.2470848475492305,0.06725572013228676,low
2025-01-17,MARA,1.827599922121107,-0.151180324055757,mid
2025-01-17,META,0.8273167598895517,0.20219651652292958,mid
2025-01-17,MSFT,0.8999467304575017,-0.04801530466896953,mid
2025-01-17,MSTR,1.3804738580297782,-0.1482219142841661,mid
2025-01-17,MU,2.2387542003708445,-0.05891256129488032,high
2025-01-17,NVDA,2.2019974539784997,0.008278261085391758,high
2025-01-17,PLTR,1.966703431820938,0.6603038767679983,high
2025-01-17,SMCI,3.7011873697632294,0.5545100688452607,high
2025-01-17,TSLA,2.065373886360699,-0.16567410002839245,high
2025-01-17,TSM,1.6872672394981958,-0.03593383500480185,mid
2025-01-17,V,0.2519697014953596,0.10697078707128616,low
2025-05-16,AAPL,0.7986877381899367,-0.07010318064793164,low
2025-05-16,AMD,1.6279230529500996,-0.008619907165822949,high
2025-05-16,AMZN,1.0644273613286617,0.031665012313758734,mid
2025-05-16,ARM,2.409361518898293,-0.0030156196077001374,high
2025-05-16,AVGO,2.3026841041153556,0.08787890417852928,high
2025-05-16,BA,1.1088223392708982,-0.026722377826641996,mid
2025-05-16,BABA,0.5783956058259047,-0.08577674077775443,low
2025-05-16,BIDU,0.777506281042976,-0.03738523029773255,low
2025-05-16,C,0.9960121556021218,0.008452184090475878,mid
2025-05-16,COIN,1.9602738771454777,-0.08913152256561152,high
2025-05-16,COST,0.4844062297989652,-0.03472303949771993,low
2025-05-16,GOOGL,0.7825713344331836,0.051025907713846186,low
2025-05-16,GS,0.9166492904167711,-0.008868796358340036,mid
2025-05-16,INTC,1.3129514943440017,-0.07017546022491195,mid
2025-05-16,JD,0.6774507898458187,-0.023546972682332634,low
2025-05-16,JPM,0.7840907078347462,-0.009754766689257677,low
2025-05-16,MARA,1.5426502044250698,-0.07217761805676814,mid
2025-05-16,META,1.102675355070753,0.06641778817196786,mid
2025-05-16,MSFT,0.8921389243162497,0.04554560710983613,low
2025-05-16,MSTR,1.062714740084302,-0.04234615605978531,mid
2025-05-16,MU,1.9790894685369236,0.1795918211645009,high
2025-05-16,NVDA,1.9124444979340582,0.04852295140605123,high
2025-05-16,PLTR,2.0454018539100245,0.0608399425886903,high
2025-05-16,SMCI,2.773507443868094,-0.09945828820859337,high
2025-05-16,TSLA,1.6846085482459263,-0.07048977842536885,high
2025-05-16,TSM,1.4063430332883837,0.08691177415672424,mid
2025-05-16,V,0.4459936338095109,-0.033605360368537895,low
2025-11-21,AAPL,1.0273543421782094,0.00802984740423529,mid
2025-11-21,AMD,1.3602358880255403,0.04735496100839498,mid
2025-11-21,AMZN,1.139735827518273,0.03017809410681216,mid
2025-11-21,ARM,2.165796777963588,-0.13331312281300756,high
2025-11-21,AVGO,1.8965645539641212,0.00047023262431244994,high
2025-11-21,BA,1.2669709997250433,0.19131889519572298,mid
2025-11-21,BABA,0.7079397105109789,-0.020532266658152443,low
2025-11-21,BIDU,0.9850778304723724,0.1159982253319558,low
2025-11-21,C,1.2583709927910913,0.163728512277296,mid
2025-11-21,COIN,2.1210925130938305,0.019591495292758054,high
2025-11-21,COST,0.29100294745701333,-0.048264217502705486,low
2025-11-21,GOOGL,0.9703408740800393,0.025028365175009615,low
2025-11-21,GS,1.1162652007813563,0.1543221149706333,mid
2025-11-21,INTC,0.9778452031465753,0.06724636796591943,low
2025-11-21,JD,0.7032558577629184,-0.0038023024262423544,low
2025-11-21,JPM,1.0178049440932677,0.06439166213285752,mid
2025-11-21,MARA,1.474592812471877,0.010923596195151486,high
2025-11-21,META,1.1862539280106221,0.1085738654291124,mid
2025-11-21,MSFT,0.783465132796661,0.029229895902039615,low
2025-11-21,MSTR,0.9840331418364877,-0.033313740033907635,low
2025-11-21,MU,1.8075512364065034,0.28234566084384327,high
2025-11-21,NVDA,1.686553007990449,0.011795620263616913,high
2025-11-21,PLTR,2.0157844956980986,0.2488214224127312,high
2025-11-21,SMCI,2.6087061090457033,-0.03355073197988023,high
2025-11-21,TSLA,1.5233998701028408,0.23040736585675337,high
2025-11-21,TSM,1.3356955255501155,0.050498126851319824,mid
2025-11-21,V,0.6152385682985709,0.0648514796670292,low
2026-01-23,AAPL,0.9898224485983594,0.06668276783515581,low
2026-01-23,AMD,1.332281533123353,-0.22924368629978342,mid
2026-01-23,AMZN,1.1799105806140358,-0.12146681136867787,mid
2026-01-23,ARM,2.039891921400432,0.08193333472244779,high
2026-01-23,AVGO,1.896628091054632,0.039368869189478684,high
2026-01-23,BA,1.3084474176635796,-0.07979375611425721,mid
2026-01-23,BABA,0.6053099238938098,-0.10841077897868556,low
2026-01-23,BIDU,0.8015317932769371,-0.15844896831154842,low
2026-01-23,C,1.208599816254581,0.02121668931954579,mid
2026-01-23,COIN,2.0562691885031064,-0.21018663971498175,high
2026-01-23,COST,0.3028124592370913,0.0020544312547674526,low
2026-01-23,GOOGL,0.9573294318907696,-0.03949008013505051,low
2026-01-23,GS,1.0535841291864085,0.0036566094960257534,mid
2026-01-23,INTC,1.1631945377492083,-0.0213001795201454,mid
2026-01-23,JD,0.5721935744820571,-0.0814343261645405,low
2026-01-23,JPM,1.0186560258245447,0.04390033343621358,mid
2026-01-23,MARA,1.4666101048204394,-0.2409524009341285,high
2026-01-23,META,1.2300896792119946,-0.004705866438669659,mid
2026-01-23,MSFT,0.8219471769337438,-0.1474836343392335,low
2026-01-23,MSTR,0.8018679699812162,-0.19655445673855942,low
2026-01-23,MU,1.922761048865177,0.07136249209761569,high
2026-01-23,NVDA,1.6538484620007992,0.0114563285354643,high
2026-01-23,PLTR,2.0457562086346037,-0.20259433593050624,high
2026-01-23,SMCI,2.14998032285059,0.02271285137783363,high
2026-01-23,TSLA,1.4247797934504205,-0.08292876327626097,high
2026-01-23,TSM,1.2753949250422885,0.10651898930285375,mid
2026-01-23,V,0.5999447323353596,-0.016034032087150485,low
2026-04-10,AAPL,0.8207678283802853,0.12607491919836522,low
2026-04-10,AMD,1.1458910148138575,0.8576151441119313,mid
2026-04-10,AMZN,1.321275152868304,0.14388785590398245,mid
2026-04-10,ARM,1.5304780575349728,0.4320151397358023,high
2026-04-10,AVGO,1.879126703097565,0.15731399307594685,high
2026-04-10,BA,1.110833946204485,0.0906584353483939,mid
2026-04-10,BABA,0.5715335065031752,0.09997640418186449,low
2026-04-10,BIDU,0.853386572394654,0.3010792204322794,low
2026-04-10,C,0.9333576403421309,0.009325537967691977,low
2026-04-10,COIN,2.4949628624147397,0.19845097615338148,high
2026-04-10,COST,0.22216938711385617,0.010335821433819836,low
2026-04-10,GOOGL,1.1909085455916772,0.2633967977897749,mid
2026-04-10,GS,0.8983376625802442,0.03159285422057301,low
2026-04-10,INTC,1.0276115957457472,1.002564861012749,mid
2026-04-10,JD,0.39554369366214664,0.04147939311898763,low
2026-04-10,JPM,0.8753046042798053,-0.02507499640529376,low
2026-04-10,MARA,1.8405317806936448,0.3563940914177808,high
2026-04-10,META,1.4180109007924904,-0.03211821823775396,mid
2026-04-10,MSFT,1.0511385220125224,0.11931404692368797,mid
2026-04-10,MSTR,1.1694837504962738,0.4582555754659454,mid
2026-04-10,MU,1.6859831378919174,0.7756247273143102,high
2026-04-10,NVDA,1.5986010011874996,0.14085771816597492,high
2026-04-10,PLTR,2.073925521009374,0.0760581421119233,high
2026-04-10,SMCI,2.0964508496784156,0.4002374747187585,high
2026-04-10,TSLA,1.4566580018668855,0.2275397366926486,high
2026-04-10,TSM,1.1299190284969571,0.11084723663169949,mid
2026-04-10,V,0.6074566814697833,0.0474110391899627,low
