Date,VIX_Close,VIX_Chg_Pct,MedianTickerReturn,LevelA,LevelB,LevelC,LevelD,LevelE,LevelF,CrushNext3D
2026-03-06,29.49,24.168421052631572,-0.020316027088036148,True,True,True,True,True,True,True
2026-03-07,,,-0.0020996150705704375,False,False,False,False,False,False,False
2026-03-09,25.5,-13.530010172939978,-0.010007854265372762,True,False,False,True,False,False,False
2026-03-10,24.93,-2.2352941176470575,0.02824858757062154,False,False,False,False,False,False,False
2026-03-11,24.23,-2.807862013638185,-0.003014824965740681,False,False,False,False,False,False,False
2026-03-12,27.29,12.628972348328515,-0.0027996070726915567,True,True,False,False,False,False,False
2026-03-13,,,0.0007828043967514908,False,False,False,False,False,False,False
2026-03-16,,,0.004287019467285269,False,False,False,False,False,False,False
2026-03-17,,,0.005177111716621274,False,False,False,False,False,False,False
2026-03-18,,,-0.0075861265921445264,False,False,False,False,False,False,False
